ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
3781	1	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
3782	1	1	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
3783	1	3	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
3784	1	2	2	0.000000	41.000000	40.000000	0.000000	0.000000	0	0	0
3785	8	2	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
3786	3	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
3787	6	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3788	2	1	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3789	22	1	2	0.000000	20.227273	20.227273	0.000000	0.000000	0	0	0
3790	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
3791	10	2	1	0.000000	21.300000	20.500000	0.000000	0.000000	0	0	0
3792	3	1	1	0.000000	21.000000	20.000000	0.000000	0.000000	0	0	0
3793	1	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
3794	9	1	1	0.000000	11.111111	11.111111	0.000000	0.000000	0	0	0
3795	1	2	3	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
3796	3	2	3	0.000000	13.333333	13.333333	0.000000	0.000000	0	0	0
3797	18	2	1	0.000000	19.777778	14.444444	0.000000	0.000000	0	0	0
3798	1	1	1	0.000000	13.000000	12.000000	0.000000	0.000000	0	0	0
3799	1	5	4	0.000000	185.000000	11.000000	0.000000	0.000000	0	0	0
3800	1	2	2	0.000000	164.000000	13.000000	0.000000	0.000000	0	0	0
3801	1	1	1	0.000000	15.000000	12.000000	0.000000	0.000000	0	0	0
3802	3	1	1	0.000000	35.666667	10.000000	0.000000	0.000000	0	0	0
3803	1	2	2	0.000000	37.000000	11.000000	0.000000	0.000000	0	0	0
3804	8	1	1	0.000000	8.500000	8.500000	0.000000	0.000000	0	0	0
3805	1	2	3	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
3806	1	2	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
3807	6	2	1	0.000000	6.500000	6.500000	0.000000	0.000000	0	0	0
3808	16	1	1	0.000000	4.375000	4.375000	0.000000	0.000000	0	0	0
3809	2	1	2	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
3810	1	3	3	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
3811	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
3812	17	2	1	0.000000	15.470588	15.470588	0.000000	0.000000	0	0	0
3813	13	1	2	0.000000	5.153846	5.153846	0.000000	0.000000	0	0	0
3814	1	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
3815	2	1	1	0.000000	6.500000	6.500000	0.000000	0.000000	0	0	0
3816	1	1	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
3817	3	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
3818	1	5	3	0.000000	14.000000	11.000000	0.000000	0.000000	0	0	0
3819	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3820	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3821	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3822	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3823	5	1	1	0.000000	13.800000	13.800000	0.000000	0.000000	0	0	0
3824	1	3	2	0.000000	193.000000	22.000000	0.000000	0.000000	0	0	0
3825	5	2	2	0.000000	19.800000	19.800000	0.000000	0.000000	0	0	0
3826	11	1	1	0.000000	19.909091	19.909091	0.000000	0.000000	0	0	0
3827	15	2	2	0.000000	22.866667	22.866667	0.000000	0.000000	0	0	0
3828	11	1	1	0.000000	20.090909	18.909091	0.000000	0.000000	0	0	0
3829	3	1	2	0.000000	19.000000	17.333333	0.000000	0.000000	0	0	0
3830	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
3831	2	1	2	0.000000	28.500000	28.500000	0.000000	0.000000	0	0	0
3832	1	2	3	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
3833	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
3834	1	3	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
3835	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3836	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3837	7	1	1	0.000000	20.428571	1.000000	0.000000	0.000000	0	0	0
3838	2	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
3839	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
3840	1	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
3841	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
3842	2	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
3843	19	2	2	0.000000	9.736842	9.736842	0.000000	0.000000	0	0	0
3844	4	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
3845	5	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
3846	2	2	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
3847	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
3848	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
3849	5	1	1	0.000000	16.400000	16.400000	0.000000	0.000000	0	0	0
3850	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
3851	2	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
3852	8	1	2	0.000000	17.000000	16.250000	0.000000	0.000000	0	0	0
3853	6	1	1	0.000000	18.166667	17.166667	0.000000	0.000000	0	0	0
3854	1	2	2	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
3855	7	1	1	0.000000	18.571429	18.571429	0.000000	0.000000	0	0	0
3856	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3857	2	1	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
3858	4	2	1	0.000000	20.750000	20.750000	0.000000	0.000000	0	0	0
3859	3	3	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3860	9	1	2	0.000000	18.666667	18.666667	0.000000	0.000000	0	0	0
3861	20	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3862	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
3863	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3864	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
3865	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3866	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
3867	2	2	1	0.000000	21.500000	21.500000	0.000000	0.000000	0	0	0
3868	4	2	1	0.000000	20.500000	20.500000	0.000000	0.000000	0	0	0
3869	8	1	1	0.000000	20.625000	20.375000	0.000000	0.000000	0	0	0
3870	3	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
3871	1	3	2	0.000000	33.000000	32.000000	0.000000	0.000000	0	0	0
3872	2	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
3873	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
3874	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
3875	3	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
3876	1	3	3	0.000000	23.000000	22.000000	0.000000	0.000000	0	0	0
3877	1	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
3878	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3879	3	1	1	0.000000	20.000000	19.333333	0.000000	0.000000	0	0	0
3880	9	2	2	0.000000	20.777778	19.777778	0.000000	0.000000	0	0	0
3881	7	1	1	0.000000	19.142857	19.142857	0.000000	0.000000	0	0	0
3882	3	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
3883	2	1	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
3884	1	3	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
3885	1	2	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
3886	4	2	1	0.000000	15.750000	15.000000	0.000000	0.000000	0	0	0
3887	1	3	1	0.000000	15.000000	13.000000	0.000000	0.000000	0	0	0
3888	2	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
3889	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
3890	1	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
3891	18	2	1	0.000000	19.611111	17.833333	0.000000	0.000000	0	0	0
3892	5	2	1	0.000000	16.200000	16.200000	0.000000	0.000000	0	0	0
3893	7	1	1	0.000000	15.142857	15.142857	0.000000	0.000000	0	0	0
3894	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
3895	3	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
3896	1	2	3	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
3897	1	2	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
3898	17	2	1	0.000000	20.823529	20.823529	0.000000	0.000000	0	0	0
3899	8	1	2	0.000000	17.625000	17.375000	0.000000	0.000000	0	0	0
3900	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3901	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3902	8	2	2	0.000000	1.250000	1.250000	0.000000	0.000000	0	0	0
3903	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3904	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3905	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3906	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3907	28	1	1	0.000000	10.250000	9.607143	0.000000	0.000000	0	0	0
3908	3	2	1	0.000000	3.333333	3.333333	0.000000	0.000000	0	0	0
3909	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
3910	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3911	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3912	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3913	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3914	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3915	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3916	1	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3917	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3918	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3919	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3920	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3921	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3922	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3923	4	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3924	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3925	4	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3926	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3927	5	1	1	0.000000	17.000000	16.000000	0.000000	0.000000	0	0	0
3928	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
3929	1	2	2	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
3930	1	2	2	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
3931	3	1	1	0.000000	20.666667	19.666667	0.000000	0.000000	0	0	0
3932	9	2	1	0.000000	23.555556	23.111111	0.000000	0.000000	0	0	0
3933	25	1	1	0.000000	3.680000	3.680000	0.000000	0.000000	0	0	0
3934	1	2	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
3935	18	1	1	0.000000	5.833333	5.833333	0.000000	0.000000	0	0	0
3936	4	1	1	0.000000	5.750000	5.750000	0.000000	0.000000	0	0	0
3937	4	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
3938	1	1	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
3939	4	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
3940	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
3941	1	1	1	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
3942	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
3943	2	2	3	0.000000	40.500000	21.000000	0.000000	0.000000	0	0	0
3944	8	1	1	0.000000	17.500000	15.625000	0.000000	0.000000	0	0	0
3945	1	2	2	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
3946	5	1	1	0.000000	17.200000	11.000000	0.000000	0.000000	0	0	0
3947	9	2	1	0.000000	16.333333	13.666667	0.000000	0.000000	0	0	0
3948	2	2	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
3949	2	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
3950	1	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
3951	5	1	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
3952	1	1	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
3953	1	1	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
3954	1	2	2	0.000000	18.000000	16.000000	0.000000	0.000000	0	0	0
3955	2	1	1	0.000000	17.000000	16.000000	0.000000	0.000000	0	0	0
3956	1	2	2	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
3957	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3958	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3959	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
3960	4	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3961	6	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3962	5	1	1	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
3963	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
3964	3	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
3965	5	1	1	0.000000	8.200000	8.200000	0.000000	0.000000	0	0	0
3966	13	2	1	0.000000	5.307692	5.307692	0.000000	0.000000	0	0	0
3967	15	1	1	0.000000	5.800000	5.800000	0.000000	0.000000	0	0	0
3968	7	1	2	0.000000	6.285714	6.285714	0.000000	0.000000	0	0	0
3969	1	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
3970	2	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
3971	2	1	2	0.000000	165.500000	8.000000	0.000000	0.000000	0	0	0
3972	7	1	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
3973	1	1	1	0.000000	27.000000	17.000000	0.000000	0.000000	0	0	0
3974	1	2	2	0.000000	16.000000	4.000000	0.000000	0.000000	0	0	0
3975	3	2	2	0.000000	18.000000	16.666667	0.000000	0.000000	0	0	0
3976	5	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
3977	9	1	1	0.000000	15.555556	15.555556	0.000000	0.000000	0	0	0
3978	2	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
3979	11	2	2	0.000000	13.909091	13.909091	0.000000	0.000000	0	0	0
3980	8	2	2	0.000000	14.375000	14.250000	0.000000	0.000000	0	0	0
3981	1	2	1	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
3982	4	1	1	0.000000	11.500000	10.500000	0.000000	0.000000	0	0	0
3983	1	2	2	0.000000	12.000000	11.000000	0.000000	0.000000	0	0	0
3984	1	1	1	0.000000	11.000000	10.000000	0.000000	0.000000	0	0	0
3985	6	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
3986	7	2	2	0.000000	10.857143	10.857143	0.000000	0.000000	0	0	0
3987	2	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
3988	3	1	2	0.000000	10.666667	10.666667	0.000000	0.000000	0	0	0
3989	3	1	2	0.000000	14.000000	13.333333	0.000000	0.000000	0	0	0
3990	2	1	1	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
3991	20	2	1	0.000000	10.350000	10.350000	0.000000	0.000000	0	0	0
3992	4	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
3993	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
3994	1	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
3995	1	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
3996	1	3	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
3997	3	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
3998	14	1	1	0.000000	11.714286	11.500000	0.000000	0.000000	0	0	0
3999	10	1	2	0.000000	12.200000	12.200000	0.000000	0.000000	0	0	0
4000	1	2	3	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
4001	11	1	1	0.000000	9.636364	8.727273	0.000000	0.000000	0	0	0
4002	1	3	6	0.000000	60.000000	7.000000	0.000000	0.000000	0	0	0
4003	4	1	1	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
4004	28	1	2	0.000000	24.535714	24.321429	0.000000	0.000000	0	0	0
4005	18	2	1	0.000000	24.222222	24.111111	0.000000	0.000000	0	0	0
4006	11	1	1	0.000000	26.272727	26.272727	0.000000	0.000000	0	0	0
4007	11	1	1	0.000000	11.545455	11.545455	0.000000	0.000000	0	0	0
4008	53	1	2	0.000000	17.000000	16.584906	0.000000	0.000000	0	0	0
4009	2	2	2	0.000000	16.500000	3.000000	0.000000	0.000000	0	0	0
4010	4	2	1	0.000000	2.250000	2.250000	0.000000	0.000000	0	0	0
4011	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4012	32	1	1	0.000000	2.187500	2.187500	0.000000	0.000000	0	0	0
4013	1	2	3	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4014	11	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4015	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4016	6	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4017	3	3	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4018	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4019	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4020	9	1	2	0.000000	4.333333	4.333333	0.000000	0.000000	0	0	0
4021	3	2	1	0.000000	4.333333	4.333333	0.000000	0.000000	0	0	0
4022	3	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4023	2	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4024	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4025	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4026	2	2	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
4027	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4028	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4029	26	1	1	0.000000	9.076923	9.076923	0.000000	0.000000	0	0	0
4030	27	1	1	0.000000	9.296296	8.740741	0.000000	0.000000	0	0	0
4031	18	1	2	0.000000	12.611111	12.611111	0.000000	0.000000	0	0	0
4032	36	2	1	0.000000	18.944444	18.388889	0.000000	0.000000	0	0	0
4033	2	1	1	0.000000	21.500000	21.500000	0.000000	0.000000	0	0	0
4034	2	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
4035	1	2	2	0.000000	42.000000	26.000000	0.000000	0.000000	0	0	0
4036	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
4037	11	1	1	0.000000	21.181818	19.636364	0.000000	0.000000	0	0	0
4038	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4039	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4040	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4041	1	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4042	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4043	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4044	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4045	2	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4046	3	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4047	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4048	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4049	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4050	1	2	2	0.000000	116.000000	11.000000	0.000000	0.000000	0	0	0
4051	1	1	1	0.000000	129.000000	13.000000	0.000000	0.000000	0	0	0
4052	41	2	2	0.000000	28.000000	27.195122	0.000000	0.000000	0	0	0
4053	1	1	1	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
4054	6	1	1	0.000000	30.166667	28.166667	0.000000	0.000000	0	0	0
4055	1	2	2	0.000000	30.000000	28.000000	0.000000	0.000000	0	0	0
4056	3	1	1	0.000000	28.333333	28.000000	0.000000	0.000000	0	0	0
4057	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
4058	6	1	1	0.000000	26.500000	26.500000	0.000000	0.000000	0	0	0
4059	8	1	2	0.000000	29.750000	29.125000	0.000000	0.000000	0	0	0
4060	1	2	2	0.000000	33.000000	31.000000	0.000000	0.000000	0	0	0
4061	2	1	1	0.000000	30.000000	28.000000	0.000000	0.000000	0	0	0
4062	2	2	2	0.000000	31.000000	29.000000	0.000000	0.000000	0	0	0
4063	5	2	2	0.000000	32.200000	30.800000	0.000000	0.000000	0	0	0
4064	2	1	1	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
4065	22	1	2	0.000000	11.818182	11.772727	0.000000	0.000000	0	0	0
4066	1	2	2	0.000000	10.000000	9.000000	0.000000	0.000000	0	0	0
4067	24	1	1	0.000000	6.625000	6.250000	0.000000	0.000000	0	0	0
4068	54	1	1	0.000000	11.000000	10.629630	0.000000	0.000000	0	0	0
4069	2	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
4070	2	2	2	0.000000	38.500000	20.000000	0.000000	0.000000	0	0	0
4071	3	1	1	0.000000	20.666667	20.000000	0.000000	0.000000	0	0	0
4072	1	2	2	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
4073	14	2	1	0.000000	22.357143	21.785714	0.000000	0.000000	0	0	0
4074	11	1	1	0.000000	23.909091	22.909091	0.000000	0.000000	0	0	0
4075	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4076	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4077	5	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4078	9	1	1	0.000000	1.111111	1.111111	0.000000	0.000000	0	0	0
4079	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4080	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4081	3	1	1	0.000000	23.333333	22.333333	0.000000	0.000000	0	0	0
4082	22	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4083	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4084	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4085	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4086	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4087	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4088	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4089	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4090	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4091	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4092	2	2	2	0.000000	21.000000	2.000000	0.000000	0.000000	0	0	0
4093	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4094	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4095	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4096	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4097	18	1	2	0.000000	3.388889	2.833333	0.000000	0.000000	0	0	0
4098	3	2	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
4099	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4100	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4101	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4102	1	3	3	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4103	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4104	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4105	1	2	4	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4106	4	1	1	0.000000	16.000000	14.500000	0.000000	0.000000	0	0	0
4107	1	2	2	0.000000	11.000000	9.000000	0.000000	0.000000	0	0	0
4108	9	2	1	0.000000	1.111111	1.111111	0.000000	0.000000	0	0	0
4109	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4110	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4111	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4112	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4113	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4114	7	3	2	0.000000	20.000000	2.000000	0.000000	0.000000	0	0	0
4115	4	1	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
4116	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4117	7	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4118	1	2	3	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
4119	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
4120	10	1	2	0.000000	21.000000	20.400000	0.000000	0.000000	0	0	0
4121	10	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
4122	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4123	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4124	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4125	2	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4126	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4127	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4128	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
